id_itens;data_compra;status_id;from_iata;to_iata;tipo_viagem;data_ida;data_volta;valor_passagem;milhas_usadas;adultos;criancas;
238;2019-09-19;2;YYZ;MCO;Ida e volta;2019-09-21 07:45:00;2019-09-23 12:00:00;R$ 1.008;28.000;1;0;
239;2019-09-18;2;YYZ;MCO;Ida e volta;2019-09-21 07:45:00;2019-09-23 12:00:00;R$ 987;28.000;1;0;
240;2019-08-06;1;EZE;GIG;Somente ida;2019-09-21 08:10:00;;R$ 1.466;34.200;2;0;
241;2019-08-05;2;EZE;GIG;Somente ida;2019-09-21 08:10:00;;R$ 1.457;34.200;2;0;
242;2019-09-18;2;GIG;MCO;Ida e volta;2019-09-21 11:30:00;2019-10-06 17:30:00;R$ 6.380;216.000;2;0;
243;2019-09-06;1;GIG;CUN;Ida e volta;2019-09-21 11:30:00;2019-09-28 11:47:00;R$ 6.325;0;2;0;
244;2019-09-18;1;MIA;GIG;Ida e volta;2019-09-21 11:44:00;2019-10-25 11:30:00;R$ 2.285;70.000;1;0;
245;2019-08-21;1;EZE;GIG;Ida e volta;2019-09-21 16:00:00;2019-09-28 11:55:00;R$ 1.491;41.000;1;0;
246;2019-08-06;3;GIG;LIS;Ida e volta;2019-09-21 21:10:00;2019-12-30 23:30:00;R$ 2.872;92.500;1;0;
247;2019-08-05;1;GIG;LIS;Ida e volta;2019-09-21 21:10:00;2019-10-10 23:30:00;R$ 4.232;132.000;1;0;
248;2019-08-14;1;GIG;MCO;Somente ida;2019-09-22 06:30:00;;R$ 1.622;33.000;1;0;
249;2019-08-14;1;GIG;MCO;Somente ida;2019-09-22 11:30:00;;R$ 1.545;56.000;1;0;
250;2019-08-20;1;SCL;GIG;Somente ida;2019-09-22 13:39:00;;R$ 1.516;33.000;2;0;
251;2019-09-16;4;GIG;LIS;Ida e volta;2019-09-22 23:15:00;2019-09-28 16:05:00;R$ 7.484;0;2;0;
252;2019-09-03;1;GIG;MIA;Ida e volta;2019-09-23 01:25:00;2019-10-04 11:44:00;R$ 2.499;0;1;0;
253;2019-09-20;1;RAO;GIG;Somente ida;2019-09-23 16:50:00;;R$ 672;0;1;0;
254;2019-09-20;1;GIG;EZE;Somente ida;2019-09-23 17:10:00;;R$ 536;15.000;1;0;
255;2019-09-18;1;EZE;MIA;Ida e volta;2019-09-23 22:40:00;2019-10-07 20:50:00;R$ 3.174;61.750;1;0;
256;2019-08-10;2;GIG;MCO;Ida e volta;2019-09-24 06:30:00;2019-10-01 15:05:00;R$ 2.662;0;1;0;
257;2019-08-10;2;GIG;MCO;Ida e volta;2019-09-24 06:30:00;2019-10-02 15:05:00;R$ 2.662;0;1;0;
258;2019-09-03;1;LIS;GIG;Somente ida;2019-09-24 09:10:00;;R$ 2.092;0;1;0;
259;2019-08-09;1;EZE;SCL;Somente ida;2019-09-24 09:55:00;;R$ 946;0;2;0;
260;2019-09-14;1;GIG;LIS;Ida e volta;2019-09-24 15:40:00;2019-10-16 23:30:00;R$ 3.150;106.000;1;0;
261;2019-09-15;1;GIG;LIS;Somente ida;2019-09-24 15:40:00;;R$ 1.703;53.000;1;0;
262;2019-08-22;1;SCL;GIG;Somente ida;2019-09-24 18:50:00;;R$ 443;0;1;0;
263;2019-09-07;3;SCL;BOG;Somente ida;2019-09-25 14:55:00;;R$ 2.133;47.600;2;0;
264;2019-09-21;1;SCL;BOG;Somente ida;2019-09-25 14:55:00;;R$ 1.949;47.600;2;0;
265;2019-08-30;1;MIA;EZE;Somente ida;2019-09-25 17:25:00;;R$ 977;21.750;1;0;
266;2019-08-13;1;GIG;SCL;Somente ida;2019-09-25 18:35:00;;R$ 2.542;59.000;2;0;
267;2019-09-18;1;LIS;GIG;Somente ida;2019-09-25 23:30:00;;R$ 2.449;79.000;1;0;
268;2019-09-02;1;GIG;BOG;Somente ida;2019-09-26 09:35:00;;R$ 816;18.000;1;0;
269;2019-09-24;3;LIS;GIG;Somente ida;2019-09-26 12:05:00;;R$ 2.457;79.000;1;0;
270;2019-09-25;1;LIS;GIG;Somente ida;2019-09-26 16:30:00;;R$ 1.642;45.500;1;0;
271;2019-08-03;3;SCL;GIG;Somente ida;2019-09-26 18:50:00;;R$ 998;0;1;1;
272;2019-08-17;1;SCL;GIG;Somente ida;2019-09-26 18:50:00;;R$ 792;0;2;0;
273;2019-09-19;2;MIA;GIG;Somente ida;2019-09-26 19:55:00;;R$ 10.305;260.000;1;1;
274;2019-09-19;1;MIA;GIG;Somente ida;2019-09-26 19:55:00;;R$ 10.305;300.000;1;1;
275;2019-09-24;1;GIG;MIA;Ida e volta;2019-09-26 20:40:00;2019-10-07 22:50:00;R$ 2.988;80.000;1;0;
276;2019-09-09;2;GIG;MIA;Somente ida;2019-09-26 20:40:00;;R$ 1.554;40.000;1;0;
277;2019-09-24;3;SCL;GIG;Somente ida;2019-09-27 02:15:00;;R$ 722;20.000;1;0;
278;2019-09-26;1;LIS;GIG;Somente ida;2019-09-27 07:20:00;;R$ 1.518;86.450;1;1;
279;2019-08-20;2;GIG;EZE;Ida e volta;2019-09-27 14:25:00;2019-09-29 10:45:00;R$ 1.404;0;1;0;
280;2019-09-11;1;GIG;LIS;Somente ida;2019-09-27 15:40:00;;R$ 1.864;53.000;1;0;
281;2019-08-30;1;EZE;GIG;Somente ida;2019-09-27 17:15:00;;R$ 1.554;35.000;2;0;
282;2019-08-13;1;GIG;LIS;Ida e volta;2019-09-27 21:10:00;2019-10-17 23:30:00;R$ 3.950;132.000;1;0;
283;2019-09-17;2;GIG;LIS;Somente ida;2019-09-27 21:50:00;;R$ 4.832;131.950;2;1;
284;2019-09-17;2;GIG;LIS;Somente ida;2019-09-27 21:50:00;;R$ 1.652;45.500;1;0;
285;2019-09-10;2;GIG;BCN;Somente ida;2019-09-27 23:15:00;;R$ 2.177;0;1;0;
286;2019-09-09;2;GIG;BCN;Somente ida;2019-09-27 23:15:00;;R$ 2.171;0;1;0;
287;2019-08-21;1;SCL;GIG;Somente ida;2019-09-28 05:33:00;;R$ 700;15.000;1;0;
288;2019-09-21;2;SCL;GIG;Somente ida;2019-09-28 06:00:00;;R$ 459;0;1;0;
289;2019-08-28;1;GIG;BOG;Ida e volta;2019-09-28 11:30:00;2019-10-20 12:08:00;R$ 1.552;0;1;0;
290;2019-09-11;1;GIG;LIS;Ida e volta;2019-09-28 15:40:00;2019-10-28 23:30:00;R$ 3.352;106.000;1;0;
291;2019-09-11;1;GIG;LIS;Somente ida;2019-09-28 21:10:00;;R$ 1.729;53.000;1;0;
292;2019-09-26;2;GIG;BCN;Somente ida;2019-09-28 22:10:00;;R$ 1.973;45.500;1;0;
293;2019-09-15;1;LIS;GIG;Somente ida;2019-09-28 23:30:00;;R$ 2.435;79.000;1;0;
294;2019-08-10;1;GIG;MCO;Ida e volta;2019-09-29 01:25:00;2019-10-09 20:56:00;R$ 2.912;112.000;1;0;
295;2019-09-11;1;GIG;MCO;Somente ida;2019-09-29 08:10:00;;R$ 5.121;0;2;1;
296;2019-09-11;2;GIG;MCO;Somente ida;2019-09-29 08:10:00;;R$ 5.121;0;2;1;
297;2019-09-01;1;GIG;SCL;Ida e volta;2019-09-29 09:25:00;2019-12-17 03:15:00;R$ 1.457;0;1;0;
298;2019-09-25;1;GIG;SCL;Ida e volta;2019-09-29 13:55:00;2019-10-05 07:00:00;R$ 1.317;51.500;1;0;
299;2019-09-18;1;GIG;RAO;Somente ida;2019-09-29 14:40:00;;R$ 597;0;1;0;
300;2019-08-19;1;GIG;SCL;Somente ida;2019-09-29 17:10:00;;R$ 1.086;23.650;1;0;
301;2019-09-04;3;GIG;LIS;Somente ida;2019-09-29 21:10:00;;R$ 2.476;79.000;1;0;
302;2019-08-30;1;GIG;LIS;Ida e volta;2019-09-29 23:15:00;2019-10-05 16:05:00;R$ 3.838;0;1;0;
303;2019-09-18;2;SCL;EZE;Somente ida;2019-09-30 08:50:00;;R$ 1.308;27.300;1;0;
304;2019-08-06;1;LIS;GIG;Somente ida;2019-09-30 12:05:00;;R$ 2.552;79.000;1;0;
305;2019-09-18;1;GIG;EZE;Somente ida;2019-09-30 17:10:00;;R$ 538;15.000;1;0;
306;2019-08-27;1;GIG;SCL;Somente ida;2019-09-30 18:50:00;;R$ 1.536;33.000;2;0;
307;2019-09-28;3;GIG;LIS;Somente ida;2019-09-30 22:10:00;;R$ 1.726;45.500;1;0;
308;2019-09-25;2;GIG;LIS;Ida e volta;2019-10-01 21:50:00;2019-10-15 20:40:00;R$ 4.508;0;1;0;
309;2019-10-01;1;GIG;RAO;Somente ida;2019-10-02 06:00:00;;R$ 344;0;2;0;
310;2019-09-30;3;LIS;GIG;Somente ida;2019-10-02 12:05:00;;R$ 5.359;158.000;2;0;
311;2019-09-18;1;EZE;GIG;Somente ida;2019-10-02 13:15:00;;R$ 814;0;1;0;
312;2019-09-29;1;RAO;GIG;Somente ida;2019-10-02 14:55:00;;R$ 230;0;1;0;
313;2019-09-29;1;GIG;LIS;Ida e volta;2019-10-02 15:40:00;2019-10-06 23:30:00;R$ 5.377;158.000;1;0;
314;2019-09-30;2;LIS;GIG;Somente ida;2019-10-02 16:30:00;;R$ 4.265;91.000;2;0;
315;2019-09-19;1;EZE;GIG;Ida e volta;2019-10-02 17:15:00;2019-10-18 07:35:00;R$ 1.377;33.000;1;0;
316;2019-10-01;2;RAO;GIG;Somente ida;2019-10-02 20:25:00;;R$ 192;0;1;0;
317;2019-09-10;1;GIG;AMS;Ida e volta;2019-10-02 22:10:00;2019-10-11 09:45:00;R$ 4.157;0;1;0;
318;2019-08-13;1;GIG;MCO;Ida e volta;2019-10-03 06:30:00;2019-10-16 15:05:00;R$ 10.805;0;4;0;
319;2019-09-11;3;GIG;SCL;Ida e volta;2019-10-03 10:25:00;2019-10-07 13:57:00;R$ 1.172;25.000;1;0;
320;2019-09-11;3;GIG;SCL;Ida e volta;2019-10-03 10:25:00;2019-10-07 13:57:00;R$ 1.164;25.000;1;0;
321;2019-09-11;3;GIG;SCL;Ida e volta;2019-10-03 10:25:00;2019-10-07 13:57:00;R$ 1.172;25.000;1;0;
322;2019-09-13;1;EZE;GIG;Ida e volta;2019-10-04 02:45:00;2019-10-16 21:40:00;R$ 1.376;32.000;1;0;
323;2019-09-10;1;GIG;FEN;Somente ida;2019-10-04 05:35:00;;R$ 2.515;88.000;2;0;
324;2019-10-01;1;GIG;RAO;Somente ida;2019-10-04 14:45:00;;R$ 196;0;1;0;
325;2019-08-09;1;GIG;LIS;Somente ida;2019-10-04 15:40:00;;R$ 1.674;53.000;1;0;
326;2019-09-21;2;GIG;EZE;Ida e volta;2019-10-04 18:00:00;2019-10-07 22:35:00;R$ 1.289;0;1;0;
327;2019-09-23;1;LIS;GIG;Somente ida;2019-10-04 23:30:00;;R$ 2.457;115.000;1;0;
328;2019-09-27;1;RAO;GIG;Somente ida;2019-10-05 08:05:00;;R$ 767;0;2;0;
329;2019-09-16;2;LIS;GIG;Somente ida;2019-10-05 08:55:00;;R$ 6.161;0;3;0;
330;2019-08-27;1;GIG;SCL;Ida e volta;2019-10-05 10:00:00;2019-10-20 07:00:00;R$ 1.369;27.300;1;0;
331;2019-09-14;2;GIG;SCL;Ida e volta;2019-10-05 10:55:00;2019-10-15 18:45:00;R$ 1.453;0;1;0;
332;2019-10-04;1;EZE;GIG;Ida e volta;2019-10-05 17:15:00;2019-10-13 11:45:00;R$ 1.508;0;1;0;
333;2019-10-04;2;EZE;GIG;Ida e volta;2019-10-05 17:15:00;2019-10-14 18:45:00;R$ 1.572;0;1;0;
334;2019-09-28;1;RAO;GIG;Somente ida;2019-10-05 20:00:00;;R$ 192;0;1;0;
335;2019-09-09;1;SCL;GIG;Somente ida;2019-10-05 23:05:00;;R$ 615;12.500;1;0;
336;2019-09-12;1;SCL;GIG;Somente ida;2019-10-06 12:12:00;;R$ 1.158;25.000;2;0;
337;2019-09-05;1;EZE;GIG;Somente ida;2019-10-06 17:15:00;;R$ 773;15.500;1;0;
338;2019-09-08;1;GIG;SCL;Somente ida;2019-10-06 21:40:00;;R$ 873;19.000;1;0;
339;2019-10-05;1;MIA;GIG;Somente ida;2019-10-06 22:50:00;;R$ 1.508;40.000;1;0;
340;2019-08-30;2;GIG;FEN;Somente ida;2019-10-07 05:35:00;;R$ 1.167;0;1;0;
341;2019-09-08;1;GIG;FEN;Somente ida;2019-10-07 05:35:00;;R$ 1.332;52.000;1;0;
342;2019-09-28;1;GIG;RAO;Somente ida;2019-10-07 08:05:00;;R$ 392;0;2;0;
343;2019-09-28;3;GIG;RAO;Somente ida;2019-10-07 08:05:00;;R$ 392;0;2;0;
344;2019-09-29;2;GIG;RAO;Somente ida;2019-10-07 08:05:00;;R$ 196;0;1;0;
345;2019-10-02;1;LIS;GIG;Somente ida;2019-10-07 12:05:00;;R$ 2.457;99.500;1;0;
346;2019-09-07;2;SCL;EZE;Somente ida;2019-10-07 15:00:00;;R$ 480;10.200;1;0;
347;2019-09-27;1;GIG;EZE;Somente ida;2019-10-07 17:10:00;;R$ 536;15.000;1;0;
348;2019-09-14;1;RAO;GIG;Ida e volta;2019-10-08 06:05:00;2019-10-11 14:55:00;R$ 817;0;1;0;
349;2019-08-01;1;GIG;MCO;Ida e volta;2019-10-08 06:30:00;2019-10-26 15:05:00;R$ 2.568;0;1;0;
350;2019-08-19;1;GIG;MCO;Ida e volta;2019-10-08 06:30:00;2019-10-15 15:05:00;R$ 3.080;0;1;0;
351;2019-09-18;1;IOS;BOG;Somente ida;2019-10-08 16:40:00;;R$ 1.417;31.000;1;0;
352;2019-09-02;1;GIG;SCL;Ida e volta;2019-10-08 17:10:00;2019-10-16 15:02:00;R$ 1.098;23.400;1;0;
353;2019-09-26;2;SCL;EZE;Somente ida;2019-10-09 07:20:00;;R$ 361;0;1;0;
354;2019-10-03;2;LIS;GIG;Somente ida;2019-10-09 14:20:00;;R$ 1.690;45.500;1;0;
355;2019-10-09;1;GIG;SCL;Somente ida;2019-10-10 10:55:00;;R$ 862;0;1;0;
356;2019-08-18;1;BCN;AMS;Somente ida;2019-10-10 12:05:00;;R$ 412;0;1;0;
357;2019-09-07;1;GIG;MIA;Ida e volta;2019-10-10 12:25:00;2019-10-19 09:20:00;R$ 3.030;81.400;1;0;
358;2019-08-10;2;GIG;EZE;Somente ida;2019-10-10 18:40:00;;R$ 488;15.000;1;0;
359;2019-09-09;2;GIG;BOG;Somente ida;2019-10-10 21:40:00;;R$ 755;17.000;1;0;
360;2019-09-05;1;GIG;MIA;Ida e volta;2019-10-11 01:25:00;2019-11-03 10:46:00;R$ 4.626;0;1;1;
361;2019-10-08;2;GIG;EZE;Ida e volta;2019-10-11 17:10:00;2019-10-16 22:20:00;R$ 3.470;0;2;0;
362;2019-09-19;1;MIA;GIG;Ida e volta;2019-10-11 22:50:00;2019-10-24 20:40:00;R$ 2.997;0;1;0;
363;2019-09-28;1;GIG;LIS;Ida e volta;2019-10-11 23:15:00;2019-10-20 12:30:00;R$ 4.494;0;1;0;
364;2019-10-08;1;GIG;EZE;Ida e volta;2019-10-12 06:35:00;2019-10-16 19:20:00;R$ 1.517;0;1;0;
365;2019-10-11;1;GIG;SCL;Somente ida;2019-10-12 10:55:00;;R$ 743;0;1;0;
366;2019-10-09;4;GIG;SCL;Ida e volta;2019-10-12 10:55:00;2019-10-17 05:55:00;R$ 3.262;0;2;0;
367;2019-10-10;1;MIA;GIG;Ida e volta;2019-10-12 19:40:00;2019-10-15 20:40:00;R$ 3.381;86.800;1;0;
368;2019-09-21;1;GIG;RAO;Somente ida;2019-10-13 10:05:00;;R$ 383;0;1;0;
369;2019-08-16;1;SCL;EZE;Somente ida;2019-10-13 12:50:00;;R$ 196;0;1;0;
370;2019-08-09;1;SCL;EZE;Somente ida;2019-10-13 12:50:00;;R$ 385;0;2;0;
371;2019-10-09;2;EZE;GIG;Somente ida;2019-10-13 14:50:00;;R$ 1.073;27.000;1;0;
372;2019-10-06;1;SCL;GIG;Somente ida;2019-10-13 15:02:00;;R$ 1.031;23.650;1;0;
373;2019-08-28;1;GIG;LIS;Ida e volta;2019-10-13 15:25:00;2019-10-29 18:30:00;R$ 4.145;0;1;0;
374;2019-09-11;2;GIG;LIS;Ida e volta;2019-10-13 15:40:00;2019-10-30 23:30:00;R$ 7.379;212.000;2;0;
375;2019-10-09;1;EZE;GIG;Somente ida;2019-10-13 19:20:00;;R$ 1.276;34.000;1;0;
376;2019-10-09;2;EZE;GIG;Somente ida;2019-10-13 19:20:00;;R$ 1.073;27.000;1;0;
377;2019-08-16;2;GIG;LIS;Somente ida;2019-10-13 21:10:00;;R$ 1.652;53.000;1;0;
378;2019-10-08;1;GIG;LIS;Somente ida;2019-10-13 21:10:00;;R$ 2.453;79.000;1;0;
379;2019-10-11;1;LIS;GIG;Somente ida;2019-10-14 12:10:00;;R$ 1.724;53.000;1;0;
380;2019-09-12;2;SCL;GIG;Ida e volta;2019-10-14 13:57:00;2019-10-18 17:10:00;R$ 1.735;44.950;1;0;
381;2019-10-04;1;GIG;LIS;Ida e volta;2019-10-14 15:25:00;2019-11-25 18:30:00;R$ 3.217;0;1;0;
382;2019-10-11;2;SCL;GIG;Somente ida;2019-10-14 18:45:00;;R$ 996;0;1;0;
383;2019-08-03;2;GIG;LIS;Somente ida;2019-10-14 21:50:00;;R$ 1.988;45.500;1;0;
384;2019-09-04;4;MIA;GIG;Ida e volta;2019-10-14 22:50:00;2019-10-28 20:45:00;R$ 3.002;0;1;0;
385;2019-09-04;1;MIA;GIG;Ida e volta;2019-10-14 22:50:00;2019-10-28 20:45:00;R$ 3.002;0;1;0;
386;2019-08-10;1;GIG;EZE;Ida e volta;2019-10-15 07:35:00;2019-10-19 08:10:00;R$ 1.322;36.900;1;0;
387;2019-08-28;1;GIG;BOG;Somente ida;2019-10-15 09:35:00;;R$ 851;16.000;1;0;
388;2019-08-26;2;GIG;LIS;Ida e volta;2019-10-15 14:55:00;2019-11-06 08:55:00;R$ 3.606;130.000;1;0;
389;2019-08-26;1;GIG;LIS;Ida e volta;2019-10-15 14:55:00;2019-11-06 08:55:00;R$ 3.606;160.000;1;0;
390;2019-08-28;1;GIG;LIS;Ida e volta;2019-10-15 15:40:00;2019-11-06 23:30:00;R$ 4.137;316.000;2;0;
391;2019-08-15;1;GIG;LIS;Somente ida;2019-10-15 15:40:00;;R$ 1.506;53.000;1;0;
392;2019-09-09;1;IOS;EZE;Ida e volta;2019-10-15 15:55:00;2019-10-25 06:15:00;R$ 1.372;26.000;1;0;
393;2019-09-08;2;SCL;EZE;Somente ida;2019-10-15 17:14:00;;R$ 1.010;21.800;2;0;
394;2019-09-14;2;SCL;EZE;Somente ida;2019-10-15 17:14:00;;R$ 1.025;21.800;2;0;
395;2019-10-10;1;EZE;RAO;Somente ida;2019-10-16 04:30:00;;R$ 736;0;1;0;
396;2019-09-13;1;GIG;LIS;Ida e volta;2019-10-16 15:40:00;2019-10-23 23:30:00;R$ 3.797;106.000;1;0;
397;2019-08-06;1;GIG;SCL;Ida e volta;2019-10-16 17:10:00;2019-10-22 15:02:00;R$ 3.538;90.000;3;0;
398;2019-09-09;2;GIG;BOG;Somente ida;2019-10-16 19:55:00;;R$ 723;17.000;1;0;
399;2019-10-12;1;GIG;MCO;Somente ida;2019-10-16 20:40:00;;R$ 1.671;40.000;1;0;
400;2019-10-13;1;GIG;MCO;Ida e volta;2019-10-16 20:40:00;2019-11-13 16:19:00;R$ 3.224;74.750;1;0;
401;2019-10-14;1;GIG;LIS;Ida e volta;2019-10-16 21:10:00;2019-10-23 12:05:00;R$ 5.377;178.500;1;0;
402;2019-08-22;1;GIG;LIS;Somente ida;2019-10-16 21:10:00;;R$ 3.752;106.000;2;0;
403;2019-09-12;3;LIS;GIG;Somente ida;2019-10-16 23:30:00;;R$ 1.734;53.000;1;0;
404;2019-08-22;1;GIG;SCL;Ida e volta;2019-10-17 10:25:00;2019-10-19 12:12:00;R$ 1.353;32.000;1;0;
405;2019-09-05;1;GIG;SCL;Ida e volta;2019-10-17 10:25:00;2019-10-20 15:02:00;R$ 2.003;46.800;2;0;
406;2019-09-25;3;GIG;SCL;Ida e volta;2019-10-17 14:40:00;2019-10-21 13:57:00;R$ 7.125;172.500;5;0;
407;2019-08-28;1;EZE;SCL;Somente ida;2019-10-17 15:20:00;;R$ 348;0;1;0;
408;2019-08-31;1;GIG;SCL;Somente ida;2019-10-17 18:50:00;;R$ 549;11.700;1;0;
409;2019-09-07;1;MIA;EZE;Somente ida;2019-10-17 20:50:00;;R$ 913;21.750;1;0;
410;2019-10-14;1;GIG;EZE;Somente ida;2019-10-17 21:30:00;;R$ 1.347;0;2;0;
411;2019-09-13;1;MIA;GIG;Somente ida;2019-10-17 21:45:00;;R$ 2.326;70.400;2;0;
412;2019-10-11;1;GIG;MCO;Ida e volta;2019-10-17 22:00:00;2019-10-21 20:56:00;R$ 3.579;0;1;0;
413;2019-08-18;1;GIG;LIS;Ida e volta;2019-10-17 22:10:00;2019-11-14 14:25:00;R$ 5.621;0;2;0;
414;2019-09-05;1;GIG;MCO;Ida e volta;2019-10-18 11:30:00;2019-10-26 11:28:00;R$ 3.021;0;1;0;
415;2019-08-05;1;GIG;LIS;Somente ida;2019-10-18 14:55:00;;R$ 1.921;65.000;1;0;
416;2019-09-30;1;EZE;SCL;Somente ida;2019-10-18 15:20:00;;R$ 777;0;2;0;
417;2019-10-02;1;EZE;SCL;Somente ida;2019-10-18 15:20:00;;R$ 780;0;2;0;
418;2019-10-02;1;GIG;LIS;Ida e volta;2019-10-18 15:40:00;2019-10-27 20:00:00;R$ 4.679;132.000;1;0;
419;2019-10-11;1;IOS;RAO;Somente ida;2019-10-18 16:40:00;;R$ 745;0;1;0;
420;2019-09-07;1;MIA;GIG;Somente ida;2019-10-19 09:20:00;;R$ 1.722;41.800;1;0;
421;2019-10-17;1;RAO;GIG;Somente ida;2019-10-19 20:00:00;;R$ 321;0;1;0;
422;2019-10-01;1;GIG;AMS;Somente ida;2019-10-19 21:55:00;;R$ 1.887;62.000;1;0;
423;2019-09-27;1;GIG;MCO;Ida e volta;2019-10-20 11:30:00;2019-11-03 16:22:00;R$ 3.539;0;1;0;
424;2019-10-17;1;GIG;EZE;Somente ida;2019-10-20 17:10:00;;R$ 541;15.000;1;0;
425;2019-10-10;1;EZE;GIG;Somente ida;2019-10-21 04:30:00;;R$ 1.453;0;2;0;
426;2019-09-24;3;SCL;GIG;Somente ida;2019-10-21 12:12:00;;R$ 691;15.000;1;0;
427;2019-09-02;3;SCL;GIG;Somente ida;2019-10-21 12:12:00;;R$ 549;11.700;1;0;
428;2019-10-19;2;LIS;GIG;Somente ida;2019-10-21 16:30:00;;R$ 1.868;45.500;1;0;
429;2019-08-20;1;GIG;MCO;Ida e volta;2019-10-21 18:00:00;2019-11-11 16:19:00;R$ 5.316;137.940;1;1;
430;2019-08-20;1;GIG;MCO;Ida e volta;2019-10-21 18:00:00;2019-11-11 16:19:00;R$ 2.558;59.400;1;0;
431;2019-08-20;3;GIG;MCO;Ida e volta;2019-10-21 18:00:00;2019-11-11 16:19:00;R$ 4.895;125.400;1;1;
432;2019-08-20;2;GIG;MCO;Ida e volta;2019-10-21 18:00:00;2019-11-11 16:19:00;R$ 4.895;125.400;1;1;
433;2019-08-20;1;GIG;MCO;Ida e volta;2019-10-21 18:00:00;2019-11-11 16:19:00;R$ 2.766;65.340;1;0;
434;2019-09-06;1;GIG;LIS;Somente ida;2019-10-21 19:10:00;;R$ 1.633;45.500;1;0;
435;2019-09-11;1;GIG;LIS;Ida e volta;2019-10-21 22:10:00;2019-11-21 18:55:00;R$ 2.838;0;1;0;
436;2019-09-25;1;GIG;AMS;Somente ida;2019-10-21 22:10:00;;R$ 1.724;45.500;1;0;
437;2019-08-15;1;SCL;EZE;Somente ida;2019-10-22 07:20:00;;R$ 783;0;3;1;
438;2019-10-19;1;SCL;GIG;Somente ida;2019-10-22 12:12:00;;R$ 1.039;26.500;1;0;
439;2019-09-21;1;SCL;GIG;Somente ida;2019-10-22 15:02:00;;R$ 1.269;30.000;2;0;
440;2019-09-26;1;EZE;MIA;Somente ida;2019-10-22 21:25:00;;R$ 3.607;46.750;1;0;
441;2019-08-12;1;GIG;LIS;Ida e volta;2019-10-22 21:35:00;2019-11-07 05:05:00;R$ 2.730;0;1;0;
442;2019-10-07;1;LIS;GIG;Somente ida;2019-10-22 23:30:00;;R$ 3.472;115.000;1;0;
443;2019-09-10;1;GIG;MIA;Ida e volta;2019-10-23 01:25:00;2019-11-28 10:46:00;R$ 2.123;0;1;0;
444;2019-09-28;1;GIG;SCL;Ida e volta;2019-10-23 06:35:00;2019-10-29 14:20:00;R$ 2.132;0;2;0;
445;2019-09-05;1;GIG;LIS;Ida e volta;2019-10-23 07:00:00;2019-10-28 08:35:00;R$ 4.777;138.300;1;0;
446;2019-08-04;1;GIG;LIS;Ida e volta;2019-10-23 09:35:00;2019-10-29 08:35:00;R$ 4.184;117.900;1;0;
447;2019-10-22;1;RAO;GIG;Somente ida;2019-10-23 10:55:00;;R$ 641;0;2;0;
448;2019-10-21;1;LIS;GIG;Somente ida;2019-10-23 16:30:00;;R$ 1.523;45.500;1;0;
449;2019-10-22;1;LIS;GIG;Somente ida;2019-10-23 16:30:00;;R$ 1.695;45.500;1;0;
450;2019-09-10;2;GIG;LIS;Ida e volta;2019-10-23 19:10:00;2019-10-27 20:40:00;R$ 4.958;0;1;0;
451;2019-09-17;1;GIG;LIS;Ida e volta;2019-10-23 19:10:00;2019-10-27 20:40:00;R$ 5.269;0;1;0;
452;2019-09-07;2;GIG;LIS;Ida e volta;2019-10-23 19:10:00;2019-10-27 20:40:00;R$ 4.653;0;1;0;
453;2019-10-16;2;GIG;LIS;Ida e volta;2019-10-23 21:10:00;2019-10-28 23:30:00;R$ 8.799;336.500;2;0;
454;2019-10-06;1;LIS;GIG;Ida e volta;2019-10-23 23:30:00;2019-10-28 17:10:00;R$ 4.644;152.500;1;0;
455;2019-08-20;1;GIG;MCO;Ida e volta;2019-10-24 06:30:00;2019-11-07 14:05:00;R$ 12.982;0;3;2;
456;2019-10-22;3;GIG;EZE;Somente ida;2019-10-24 06:35:00;;R$ 807;24.000;1;0;
457;2019-09-13;1;GIG;SCL;Ida e volta;2019-10-24 10:25:00;2019-11-05 12:17:00;R$ 1.000;24.100;1;0;
458;2019-10-01;2;GIG;SCL;Ida e volta;2019-10-24 10:25:00;2019-11-02 13:57:00;R$ 2.329;0;2;0;
459;2019-10-23;2;LIS;GIG;Somente ida;2019-10-24 12:10:00;;R$ 5.124;136.500;3;0;
460;2019-10-23;2;LIS;GIG;Somente ida;2019-10-24 12:10:00;;R$ 5.114;136.500;3;0;
461;2019-10-22;1;EZE;RAO;Somente ida;2019-10-24 13:15:00;;R$ 2.555;0;3;0;
462;2019-08-13;1;SCL;GIG;Somente ida;2019-10-24 13:57:00;;R$ 2.105;45.000;3;0;
463;2019-10-22;1;SCL;GIG;Somente ida;2019-10-24 14:10:00;;R$ 1.010;26.500;1;0;
464;2019-10-22;3;SCL;GIG;Somente ida;2019-10-24 14:10:00;;R$ 1.010;26.500;1;0;
465;2019-09-27;1;EZE;SCL;Somente ida;2019-10-24 15:20:00;;R$ 387;0;1;0;
466;2019-10-15;1;MIA;GIG;Somente ida;2019-10-24 22:50:00;;R$ 3.230;80.000;2;0;
467;2019-09-20;1;GIG;MCO;Ida e volta;2019-10-25 01:25:00;2019-11-03 16:31:00;R$ 2.446;0;1;0;
468;2019-10-06;2;EZE;SCL;Somente ida;2019-10-25 09:50:00;;R$ 714;0;2;0;
469;2019-08-06;3;LIS;GIG;Somente ida;2019-10-25 12:05:00;;R$ 2.386;79.000;1;0;
